id	dir_name	name	kingdom	phylum	genus	tax2	num_L	num_M	num_S	num_M_zero	num_M_fs	num_M_plus	num_M_minus	num_chlH	num_chlD	num_chlI	num_bchH	num_bchD	num_bchI	num_cobN	num_cobT	num_cobS	num_chlD_fs	num_bchD_fs	num_cobT_fs
3747	Pyrodictium_occultum	Pyrodictium occultum	Archaea	Crenarchaeota	Pyrodictium	Thermoprotei	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
4786	Raineyella_antarctica	Raineyella antarctica	Bacteria	Actinobacteria	Raineyella	Propionibacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
160	Ralstonia_solanacearum_GMI1000	Ralstonia solanacearum GMI1000	Bacteria	Proteobacteria	Ralstonia	Betaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4611	Rhizobacter_gummiphilus	Rhizobacter gummiphilus	Bacteria	Proteobacteria	Rhizobacter	Betaproteobacteria	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
4317	Rhodobaca_barguzinensis	Rhodobaca barguzinensis	Bacteria	Proteobacteria	Rhodobaca	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5530	Rhodobacter_aestuarii	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
422	Rhodobacter_capsulatus_SB_1003	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
237	Rhodobacter_sphaeroides_2_4_1	Rhodobacter sphaeroides 2.4.1	Bacteria	Proteobacteria	Rhodobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
319	Rhodobacter_sphaeroides_ATCC_17025	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5534	Rhodobacter_vinaykumarii	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5687	Rhodoblastus_acidophilus	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
3300	Rhodococcus_aetherivorans	Rhodococcus aetherivorans	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4357	Rhodococcus_coprophilus_NBRC_100603	Rhodococcus coprophilus NBRC 100603	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4350	Rhodococcus_corynebacterioides_NBRC_14404	Rhodococcus corynebacterioides NBRC 14404	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2841	Rhodococcus_defluvii	Rhodococcus defluvii	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
2236	Rhodococcus_erythropolis_CCM2595	Rhodococcus erythropolis CCM2595	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2974	Rhodococcus_fascians_A44A	Rhodococcus fascians A44A	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4058	Rhodococcus_fascians_D188	Rhodococcus fascians D188	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
960	Rhodococcus_hoagii_103S	Rhodococcus hoagii 103S	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
281	Rhodococcus_jostii_RHA1	Rhodococcus jostii RHA1	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	1	2	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0
4115	Rhodococcus_kyotonensis	Rhodococcus kyotonensis	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4351	Rhodococcus_maanshanensis_NBRC_100610	Rhodococcus maanshanensis NBRC 100610	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4352	Rhodococcus_marinonascens_NBRC_14363	Rhodococcus marinonascens NBRC 14363	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2363	Rhodococcus_pyridinivorans_SB3094	Rhodococcus pyridinivorans SB3094	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	2	2	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0
4820	Rhodococcus_triatomae	Rhodococcus triatomae	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	3	1	3	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0
1612	Rhodococcus_triatomae_BKS_15_14	Rhodococcus triatomae BKS 15-14	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4354	Rhodococcus_tukisamuensis_NBRC_100609	Rhodococcus tukisamuensis NBRC 100609	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4355	Rhodococcus_yunnanensis_NBRC_103083	Rhodococcus yunnanensis NBRC 103083	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4356	Rhodococcus_zopfii_NBRC_100606_JCM_9919	Rhodococcus zopfii NBRC 100606 = JCM 9919	Bacteria	Actinobacteria	Rhodococcus	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4428	Rhodoferax_antarcticus	Rhodoferax antarcticus	Bacteria	Proteobacteria	Rhodoferax	Betaproteobacteria	2	2	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0
4499	Rhodoferax_fermentans	Rhodoferax fermentans	Bacteria	Proteobacteria	Rhodoferax	Betaproteobacteria	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
4427	Rhodoferax_saidenbachensis	Rhodoferax saidenbachensis	Bacteria	Proteobacteria	Rhodoferax	Betaproteobacteria	2	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0
4671	Rhodomicrobium_sp_R_RK_3	Rhodomicrobium sp. R_RK_3	Bacteria	Proteobacteria	Rhodomicrobium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
761	Rhodomicrobium_vannielii_ATCC_17100	Rhodomicrobium vannielii ATCC 17100	Bacteria	Proteobacteria	Rhodomicrobium	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
3173	Rhodopseudomonas_palustris	Rhodopseudomonas palustris	Bacteria	Proteobacteria	Rhodopseudomonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
288	Rhodopseudomonas_palustris_BisA53	Rhodopseudomonas palustris BisA53	Bacteria	Proteobacteria	Rhodopseudomonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
260	Rhodopseudomonas_palustris_BisB18	Rhodopseudomonas palustris BisB18	Bacteria	Proteobacteria	Rhodopseudomonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
933	Rhodopseudomonas_palustris_CGA009	Rhodopseudomonas palustris CGA009	Bacteria	Proteobacteria	Rhodopseudomonas	Alphaproteobacteria	3	2	2	2	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0
252	Rhodopseudomonas_palustris_HaA2	Rhodopseudomonas palustris HaA2	Bacteria	Proteobacteria	Rhodopseudomonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
2348	Rhodopseudomonas_palustris_JSC_3b	Rhodopseudomonas palustris JSC-3b	Bacteria	Proteobacteria	Rhodopseudomonas	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
4886	Rhodospira_trueperi	Rhodospira trueperi	Bacteria	Proteobacteria	Rhodospira	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
316	Rhodospirillum_centenum_SW	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
244	Rhodospirillum_rubrum_ATCC_11170	Rhodospirillum rubrum ATCC 11170	Bacteria	Proteobacteria	Rhodospirillum	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
2382	Rhodovibrio_salinarum_DSM_9154	Rhodovibrio salinarum DSM 9154	Bacteria	Proteobacteria	Rhodovibrio	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
4410	Rhodovulum_sulfidophilum	Rhodovulum sulfidophilum	Bacteria	Proteobacteria	Rhodovulum	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
4071	Rhodovulum_sulfidophilum_DSM_1374	Rhodovulum sulfidophilum DSM 1374	Bacteria	Proteobacteria	Rhodovulum	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
1640	Richelia_intracellularis_HH01	Richelia intracellularis HH01	Bacteria	Cyanobacteria	Richelia	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
3258	Robbsia_andropogonis	Robbsia andropogonis	Bacteria	Proteobacteria	Robbsia	Betaproteobacteria	1	2	0	1	1	0	1	0	1	0	0	0	0	1	1	0	1	0	0
3820	Roseibaca_calidilacus	Roseibaca calidilacus	Bacteria	Proteobacteria	Roseibaca	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2497	Roseibacterium_elongatum_DSM_19469	Roseibacterium elongatum DSM 19469	Bacteria	Proteobacteria	Roseibacterium	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
5025	Roseicitreum_antarcticum	Roseicitreum antarcticum	Bacteria	Proteobacteria	Roseicitreum	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
351	Roseiflexus_castenholzii_DSM_13941	Roseiflexus castenholzii DSM 13941	Bacteria	Chloroflexi	Roseiflexus	Chloroflexia	3	2	2	1	1	0	1	2	2	2	0	0	0	1	0	0	1	0	0
4318	Roseinatronobacter_thiooxidans	Roseinatronobacter thiooxidans	Bacteria	Proteobacteria	Roseinatronobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5631	Roseisalinus_antarcticus	Roseisalinus antarcticus	Bacteria	Proteobacteria	Roseisalinus	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
2417	Roseivivax_atlanticus	Roseivivax atlanticus	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2423	Roseivivax_halodurans_JCM_10272	Roseivivax halodurans JCM 10272	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5302	Roseivivax_halotolerans	Roseivivax halotolerans	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
2425	Roseivivax_isoporae_LMG_25204	Roseivivax isoporae LMG 25204	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5623	Roseivivax_jejudonensis	Roseivivax jejudonensis	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5539	Roseivivax_lentus	Roseivivax lentus	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
5150	Roseivivax_roseus	Roseivivax roseus	Bacteria	Proteobacteria	Roseivivax	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5724	Roseobacter_denitrificans_OCh_114	Roseobacter denitrificans OCh 114	Bacteria	Proteobacteria	Roseobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
675	Roseobacter_litoralis_Och_149	Roseobacter litoralis Och 149	Bacteria	Proteobacteria	Roseobacter	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5248	Roseomonas_stagni_DSM_19981	Roseomonas stagni DSM 19981	Bacteria	Proteobacteria	Roseomonas	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
4845	Roseospirillum_parvum	Roseospirillum parvum	Bacteria	Proteobacteria	Roseospirillum	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
3711	Roseovarius_atlanticus	Roseovarius atlanticus	Bacteria	Proteobacteria	Roseovarius	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5083	Roseovarius_azorensis	Roseovarius azorensis	Bacteria	Proteobacteria	Roseovarius	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
3712	Roseovarius_indicus	Roseovarius indicus	Bacteria	Proteobacteria	Roseovarius	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
4537	Roseovarius_mucosus	Roseovarius mucosus	Bacteria	Proteobacteria	Roseovarius	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5526	Roseovarius_nanhaiticus	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
5095	Roseovarius_tolerans	Roseovarius tolerans	Bacteria	Proteobacteria	Roseovarius	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2285	Rubidibacter_lacunae_KORDI_51_2	Rubidibacter lacunae KORDI 51-2	Bacteria	Cyanobacteria	Rubidibacter	Oscillatoriophycideae	2	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
2068	Rubritepida_flocculans_DSM_14296	Rubritepida flocculans DSM 14296	Bacteria	Proteobacteria	Rubritepida	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
1316	Rubrivivax_gelatinosus_IL144	Rubrivivax gelatinosus IL144	Bacteria	Proteobacteria	Rubrivivax	Betaproteobacteria	3	2	1	1	1	0	1	1	1	0	1	1	1	1	0	0	1	0	0
3357	Rubrobacter_aplysinae	Rubrobacter aplysinae	Bacteria	Actinobacteria	Rubrobacter	Rubrobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2613	Rubrobacter_radiotolerans	Rubrobacter radiotolerans	Bacteria	Actinobacteria	Rubrobacter	Rubrobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
269	Rubrobacter_xylanophilus_DSM_9941	Rubrobacter xylanophilus DSM 9941	Bacteria	Actinobacteria	Rubrobacter	Rubrobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
5258	Rugamonas_rubra	Rugamonas rubra	Bacteria	Proteobacteria	Rugamonas	Gammaproteobacteria	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1108	Saccharomonospora_azurea_NA_128	Saccharomonospora azurea NA-128	Bacteria	Actinobacteria	Saccharomonospora	Pseudonocardiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1190	Saccharomonospora_marina_XMU15	Saccharomonospora marina XMU15	Bacteria	Actinobacteria	Saccharomonospora	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
463	Saccharomonospora_viridis_DSM_43017	Saccharomonospora viridis DSM 43017	Bacteria	Actinobacteria	Saccharomonospora	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
552	Saccharopolyspora_erythraea_NRRL_2338	Saccharopolyspora erythraea NRRL 2338	Bacteria	Actinobacteria	Saccharopolyspora	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
5311	Saccharopolyspora_flava	Saccharopolyspora flava	Bacteria	Actinobacteria	Saccharopolyspora	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
5197	Saccharopolyspora_jiangxiensis	Saccharopolyspora jiangxiensis	Bacteria	Actinobacteria	Saccharopolyspora	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2329	Saccharopolyspora_rectivirgula_DSM_43747	Saccharopolyspora rectivirgula DSM 43747	Bacteria	Actinobacteria	Saccharopolyspora	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
1529	Saccharothrix_espanaensis_DSM_44229	Saccharothrix espanaensis DSM 44229	Bacteria	Actinobacteria	Saccharothrix	Pseudonocardiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2749	Saccharothrix_syringae	Saccharothrix syringae	Bacteria	Actinobacteria	Saccharothrix	Pseudonocardiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2150	Salinarimonas_rosea_DSM_21201	Salinarimonas rosea DSM 21201	Bacteria	Proteobacteria	Salinarimonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
358	Salinispora_arenicola_CNS_205	Salinispora arenicola CNS-205	Bacteria	Actinobacteria	Salinispora	Micromonosporales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
320	Salinispora_tropica_CNB_440	Salinispora tropica CNB-440	Bacteria	Actinobacteria	Salinispora	Micromonosporales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1949	Sandarakinorhabdus_limnophila_DSM_17366	Sandarakinorhabdus limnophila DSM 17366	Bacteria	Proteobacteria	Sandarakinorhabdus	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
1781	Sciscionella_marina_DSM_45152	Sciscionella marina DSM 45152	Bacteria	Actinobacteria	Sciscionella	Pseudonocardiales	1	3	1	3	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0
1621	Scytonema_hofmannii_PCC_7110	Scytonema hofmannii PCC 7110	Bacteria	Cyanobacteria	Scytonema	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
3124	Scytonema_tolypothrichoides_VB_61278	Scytonema tolypothrichoides VB-61278	Bacteria	Cyanobacteria	Scytonema	Nostocales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
612	Sediminispirochaeta_smaragdinae_DSM_11293	Sediminispirochaeta smaragdinae DSM 11293	Bacteria	Spirochaetes	Sediminispirochaeta	Spirochaetales	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
2100	Selenomonas_artemidis_DSM_19719	Selenomonas artemidis DSM 19719	Bacteria	Firmicutes	Selenomonas	Negativicutes	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
987	Selenomonas_sputigena_ATCC_35185	Selenomonas sputigena ATCC 35185	Bacteria	Firmicutes	Selenomonas	Negativicutes	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
3314	Silvibacterium_bohemicum	Silvibacterium bohemicum	Bacteria	Acidobacteria	Silvibacterium	Acidobacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
2648	Simplicispira_psychrophila_DSM_11588	Simplicispira psychrophila DSM 11588	Bacteria	Proteobacteria	Simplicispira	Betaproteobacteria	2	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	0	0
1166	Singulisphaera_acidiphila_DSM_18658	Singulisphaera acidiphila DSM 18658	Bacteria	Planctomycetes	Singulisphaera	Planctomycetia	2	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
4849	Sinosporangium_album	Sinosporangium album	Bacteria	Actinobacteria	Sinosporangium	Streptosporangiales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
4928	Siphonobacter_aquaeclarae	Siphonobacter aquaeclarae	Bacteria	Bacteroidetes	Siphonobacter	Cytophagia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3175	Skermanella_aerolata_KACC_11604	Skermanella aerolata KACC 11604	Bacteria	Proteobacteria	Skermanella	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
3886	Skermania_piniformis_NBRC_15059	Skermania piniformis NBRC 15059	Bacteria	Actinobacteria	Skermania	Corynebacteriales	1	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
464	Slackia_heliotrinireducens_DSM_20476	Slackia heliotrinireducens DSM 20476	Bacteria	Actinobacteria	Slackia	Coriobacteriia	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
1815	Smaragdicoccus_niigatensis_DSM_44881_NBRC_103563	Smaragdicoccus niigatensis DSM 44881 = NBRC 103563	Bacteria	Actinobacteria	Smaragdicoccus	Corynebacteriales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2037	Solirubrobacter_soli_DSM_22325	Solirubrobacter soli DSM 22325	Bacteria	Actinobacteria	Solirubrobacter	Thermoleophilia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2725	Sphingomonas_astaxanthinifaciens_DSM_22298	Sphingomonas astaxanthinifaciens DSM 22298	Bacteria	Proteobacteria	Sphingomonas	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
1162	Sphingomonas_echinoides_ATCC_14820	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
3170	Sphingomonas_hengshuiensis	Sphingomonas hengshuiensis	Bacteria	Proteobacteria	Sphingomonas	Alphaproteobacteria	2	2	2	2	0	0	0	0	1	0	2	0	1	0	1	1	0	0	0
2492	Sphingomonas_jaspsi_DSM_18422	Sphingomonas jaspsi DSM 18422	Bacteria	Proteobacteria	Sphingomonas	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2367	Sphingomonas_sanxanigenens_DSM_19645_NX02	Sphingomonas sanxanigenens DSM 19645 = NX02	Bacteria	Proteobacteria	Sphingomonas	Alphaproteobacteria	1	2	2	2	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0
2763	Spirillospora_albida	Spirillospora albida	Bacteria	Actinobacteria	Spirillospora	Streptosporangiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
854	Spirochaeta_thermophila_DSM_6578	Spirochaeta thermophila DSM 6578	Bacteria	Spirochaetes	Spirochaeta	Spirochaetales	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
5190	Spirosoma_endophyticum	Spirosoma endophyticum	Bacteria	Bacteroidetes	Spirosoma	Cytophagia	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
4348	Spirulina_major_PCC_6313	Spirulina major PCC 6313	Bacteria	Cyanobacteria	Spirulina	Spirulinales	2	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
1470	Spirulina_subsalsa_PCC_9445	Spirulina subsalsa PCC 9445	Bacteria	Cyanobacteria	Spirulina	Spirulinales	3	1	1	1	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0
5419	Sporanaerobacter_acetigenes_DSM_13106	Sporanaerobacter acetigenes DSM 13106	Bacteria	Firmicutes	Sporanaerobacter	Tissierellia	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
1856	Sporichthya_polymorpha_DSM_43042	Sporichthya polymorpha DSM 43042	Bacteria	Actinobacteria	Sporichthya	Frankiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2231	Sporomusa_ovata_DSM_2662	Sporomusa ovata DSM 2662	Bacteria	Firmicutes	Sporomusa	Negativicutes	2	2	2	2	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0
4414	Sporomusa_sphaeroides_DSM_2875	Sporomusa sphaeroides DSM 2875	Bacteria	Firmicutes	Sporomusa	Negativicutes	2	2	1	2	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0
1498	Stanieria_cyanosphaera_PCC_7437	Stanieria cyanosphaera PCC 7437	Bacteria	Cyanobacteria	Stanieria	Pleurocapsales	3	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0
2038	Stappia_stellulata_DSM_5886	Stappia stellulata DSM 5886	Bacteria	Proteobacteria	Stappia	Alphaproteobacteria	2	2	2	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
2893	Streptacidiphilus_albus_JL83	Streptacidiphilus albus JL83	Bacteria	Actinobacteria	Streptacidiphilus	Streptomycetales	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
3044	Streptacidiphilus_melanogenes	Streptacidiphilus melanogenes	Bacteria	Actinobacteria	Streptacidiphilus	Streptomycetales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2897	Streptacidiphilus_oryzae_TH49	Streptacidiphilus oryzae TH49	Bacteria	Actinobacteria	Streptacidiphilus	Streptomycetales	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
2892	Streptacidiphilus_rugosus_AM_16	Streptacidiphilus rugosus AM-16	Bacteria	Actinobacteria	Streptacidiphilus	Streptomycetales	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0
5386	Streptoalloteichus_hindustanus	Streptoalloteichus hindustanus	Bacteria	Actinobacteria	Streptoalloteichus	Pseudonocardiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3120	Streptomonospora_alba	Streptomonospora alba	Bacteria	Actinobacteria	Streptomonospora	Streptosporangiales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
1170	Streptomyces_acidiscabies_84_104	Streptomyces acidiscabies 84-104	Bacteria	Actinobacteria	Streptomyces	Streptomycetales	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
